boletim,tipo_acidente,desc_tipo_acidente,cod_tempo,desc_tempo,cod_pavimento,pavimento,cod_regional,desc_regional,origem_boletim,velocidade_permitida,indicador_fatalidade,valor_ups,descricao_ups,data,hora,faixa_hora,faixa_hora_num,mes,ano,dia,total_envolvidos,total_fatais,idade_media_envolvidos,total_condutores,total_pedestres,total_passageiros,total_embriaguez,total_veiculos,nome_municipio,tipo_logradouro,nome_logradouro,bairro,longitude,latitude
2020-060717917-002,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,07:44:00,Manhã,1,12,2020,18,2,0,35.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,ANAPURUS,SAO GABRIEL,-44.0077632001,-19.986782956
2020-060718322-001,H09002,COLISAO DE VEICULOS COM VITIMA,1,BOM,1,ASFALTO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,07:42:00,Manhã,1,12,2020,18,2,0,38.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,CRISTIANO MACHADO,SILVEIRA,-43.9282955643,-19.8920803862
2020-060726435-001,H06002,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL,1,BOM,1,ASFALTO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,08:49:00,Manhã,1,12,2020,18,2,0,63.5,1,1.0,0.0,0.0,1.0,BELO HORIZONTE,AVE,JOSE CANDIDO DA SILVEIRA,CIDADE NOVA,-43.9980235789,-19.8278619861
2020-060739722-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,10:08:00,Manhã,1,12,2020,18,2,0,38.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,CRISTIANO MACHADO,SILVEIRA,-43.9282955643,-19.8920803862
2020-060740520-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2020-12-18,09:39:00,Manhã,1,12,2020,18,2,0,47.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,FREI MARTINHO BURNIER,PAQUETA,-43.9917129526,-19.8773242185
2020-060741750-001,H01002,ABALROAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,09:32:00,Manhã,1,12,2020,18,3,0,42.7,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,RUA,GUSTAVO PENA,HORTO,-43.9118969722,-19.8987071282
2020-060744268-002,H08002,CHOQUE MECANICO COM VITIMA,1,BOM,1,ASFALTO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,10:42:00,Manhã,1,12,2020,18,1,0,27.0,1,0.0,0.0,0.0,4.0,BELO HORIZONTE,BEC,JOSE BONIFACIO,PEDREIRA PRADO LOPES,-43.9358290373,-19.9377458159
2020-060745312-001,H09002,COLISAO DE VEICULOS COM VITIMA,1,BOM,1,ASFALTO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2020-12-18,07:10:00,Manhã,1,12,2020,18,3,0,32.3,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,AVE,PRESIDENTE TANCREDO NEVES,JARDIM ALVORADA,-43.986151942,-19.9010075847
2020-060752396-001,H08002,CHOQUE MECANICO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,19,CENTRO-SUL,POLICIA MILITAR,0,N,0,0,2020-12-18,11:52:00,Manhã,1,12,2020,18,3,0,50.3,3,0.0,0.0,0.0,3.0,BELO HORIZONTE,AVE,PROFESSOR ALFREDO BALENA,SANTA EFIGENIA,-43.9817741126,-19.8478526935
2020-060756431-002,H08002,CHOQUE MECANICO COM VITIMA,4,NUBLADO,1,ASFALTO,20,LESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,12:34:00,Tarde,2,12,2020,18,2,0,52.0,1,0.0,1.0,0.0,3.0,BELO HORIZONTE,RUA,FERNAO DIAS,ALTO VERA CRUZ,-43.8936790076,-19.9037939959
2020-060758352-003,H08002,CHOQUE MECANICO COM VITIMA,1,BOM,1,ASFALTO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,12:47:00,Tarde,2,12,2020,18,5,0,41.0,2,0.0,3.0,0.0,2.0,BELO HORIZONTE,AVE,DOM PEDRO II,BONFIM,-43.9424813271,-19.9117197114
2020-060766136-001,H01002,ABALROAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,12:15:00,Tarde,2,12,2020,18,2,0,36.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,AVAI,GLORIA,-43.9162714161,-19.9298867799
2020-060767128-001,H08002,CHOQUE MECANICO COM VITIMA,1,BOM,1,ASFALTO,25,PAMPULHA,POLICIA MILITAR,0,S,0,0,2020-12-18,11:25:00,Manhã,1,12,2020,18,1,1,20.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,AVE,HERACLITO MOURAO DE MIRANDA,BANDEIRANTES,-43.9897813111,-19.8594125789
2020-060774292-001,H02002,CAPOTAMENTO/TOMBAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2020-12-18,14:19:00,Tarde,2,12,2020,18,2,0,49.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,AMERICO MAGALHAES,BARREIRO,-44.0128962459,-19.9744437597
2020-060778591-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2020-12-18,14:12:00,Tarde,2,12,2020,18,2,0,44.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,SINFRONIO BROCHADO,BARREIRO,-44.0128962459,-19.9744437597
2020-060782232-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,14:28:00,Tarde,2,12,2020,18,2,0,30.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,JULIO PEREIRA DA SILVA,CIDADE NOVA,-43.9980235789,-19.8278619861
2020-060783042-001,H01002,ABALROAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,23,NORTE,POLICIA MILITAR,0,N,0,0,2020-12-18,15:28:00,Tarde,2,12,2020,18,2,0,34.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,JOSE ANTONIO ULHOA,FREI LEOPOLDO,-43.9382828508,-19.8058065971
2020-060795730-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,23,NORTE,POLICIA MILITAR,0,N,0,0,2020-12-18,16:12:00,Tarde,2,12,2020,18,3,0,24.7,3,0.0,0.0,0.0,3.0,BELO HORIZONTE,AVE,CRISTIANO MACHADO,VILA PRIMEIRO DE MAIO,-43.9337262709,-19.8597624697
2020-060805990-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2020-12-18,16:38:00,Tarde,2,12,2020,18,2,0,41.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,BERNARDA SILVESTRE,RIO BRANCO,-43.9831256308,-19.8166148525
2020-060807842-001,H08002,CHOQUE MECANICO COM VITIMA,1,BOM,1,ASFALTO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,16:19:00,Tarde,2,12,2020,18,1,0,32.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,AVE,PRESIDENTE ANTONIO CARLOS,CACHOEIRINHA,-43.9497123699,-19.8945715852
2020-060809280-001,H01002,ABALROAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,19,CENTRO-SUL,POLICIA MILITAR,0,N,0,0,2020-12-18,09:10:00,Manhã,1,12,2020,18,2,0,40.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,DOS GUAICURUS,CENTRO,-43.9450966384,-19.9162384917
2020-060809500-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,23,NORTE,POLICIA MILITAR,0,N,0,0,2020-12-18,17:10:00,Tarde,2,12,2020,18,2,0,46.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,CRISTIANO MACHADO,MINASLANDIA,-43.9817741126,-19.8478526935
2020-060810389-001,H08002,CHOQUE MECANICO COM VITIMA,2,CHUVA,1,ASFALTO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,15:57:00,Tarde,2,12,2020,18,2,0,34.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,PRESIDENTE JUSCELINO KUBITSCHEK,CORACAO EUCARISTICO,-43.9980235789,-19.8278619861
2020-060811578-001,H08002,CHOQUE MECANICO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,19,CENTRO-SUL,POLICIA MILITAR,0,N,0,0,2020-12-18,17:30:00,Tarde,2,12,2020,18,2,0,42.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,PCA,DA LIBERDADE,SAVASSI,-43.9394045381,-19.9319732359
2020-060813313-001,H09002,COLISAO DE VEICULOS COM VITIMA,1,BOM,1,ASFALTO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,16:30:00,Tarde,2,12,2020,18,2,0,28.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,ALBERTO CINTRA,UNIAO,-43.9725410624,-19.8086543042
2020-060817625-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2020-12-18,16:22:00,Tarde,2,12,2020,18,2,0,15.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO,SAO FRANCISCO,-43.9817741126,-19.8478526935
2020-060818162-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,16:08:00,Tarde,2,12,2020,18,2,0,47.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,ALBERTO CINTRA,UNIAO,-43.9725410624,-19.8086543042
2020-060818736-001,H08002,CHOQUE MECANICO COM VITIMA,1,BOM,1,ASFALTO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,17:05:00,Tarde,2,12,2020,18,2,0,42.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,MAGENTA,VITORIA,-43.8896428135,-19.8616904634
2020-060820488-001,H02002,CAPOTAMENTO/TOMBAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,19,CENTRO-SUL,POLICIA MILITAR,0,N,0,0,2020-12-18,18:12:00,Noite,3,12,2020,18,4,0,38.0,4,0.0,0.0,0.0,4.0,BELO HORIZONTE,AVE,RAJA GABAGLIA,LUXEMBURGO,-43.9612444745,-19.95048915
2020-060824580-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,17:42:00,Tarde,2,12,2020,18,2,0,33.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO,EYMARD,-43.9888690202,-19.9058014845
2020-060828077-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,22,NOROESTE,POLICIA MILITAR,60,N,0,0,2020-12-18,18:08:00,Noite,3,12,2020,18,2,0,41.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,FRANCISCO BICALHO,CAICARA ADELAIDE,-43.9737930101,-19.9036803247
2020-060829868-001,H01002,ABALROAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,18:16:00,Noite,3,12,2020,18,2,0,42.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,PASSA QUATRO,ALTO CAICARAS,-43.9680421695,-19.9310654368
2020-060831973-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2020-12-18,19:40:00,Noite,3,12,2020,18,2,0,26.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,MARIO DUFLES,SANTA MARGARIDA,-44.0236019484,-19.9720690627
2020-060837955-001,H01002,ABALROAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,23,NORTE,POLICIA MILITAR,0,N,0,0,2020-12-13,16:30:00,Tarde,2,12,2020,13,2,0,31.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,PINTOR ATAHYDE,TUPI B,-43.9177567399,-19.8387150291
2020-060842629-001,H06002,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL,1,BOM,1,ASFALTO,25,PAMPULHA,POLICIA MILITAR,40,N,0,0,2020-12-18,20:05:00,Noite,3,12,2020,18,3,0,36.7,1,2.0,0.0,0.0,1.0,BELO HORIZONTE,AVE,ABILIO MACHADO,ALIPIO DE MELO,-43.9817741126,-19.8478526935
2020-060844342-001,H01002,ABALROAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,23,NORTE,POLICIA MILITAR,0,N,0,0,2020-12-18,20:45:00,Noite,3,12,2020,18,2,0,40.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,CRISTIANO MACHADO,HELIOPOLIS,-43.9817741126,-19.8478526935
2020-060847606-001,H01002,ABALROAMENTO COM VITIMA,2,CHUVA,1,ASFALTO,20,LESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,20:57:00,Noite,3,12,2020,18,3,0,21.7,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,RUA,FERNAO DIAS,ALTO VERA CRUZ,-43.8936790076,-19.9037939959
2020-060849148-001,H01002,ABALROAMENTO COM VITIMA,2,CHUVA,1,ASFALTO,24,OESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,21:30:00,Noite,3,12,2020,18,3,0,26.0,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,AVE,PROFESSOR MARIO WERNECK,BURITIS,-43.9740469348,-19.9829210747
2020-060849975-001,H01002,ABALROAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,19,CENTRO-SUL,POLICIA MILITAR,0,N,0,0,2020-12-18,21:07:00,Noite,3,12,2020,18,2,0,25.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,JOSAFA BELO,CIDADE JARDIM,-43.9980235789,-19.8278619861
2020-060857207-001,H08002,CHOQUE MECANICO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,19,CENTRO-SUL,POLICIA MILITAR,0,N,0,0,2020-12-18,22:12:00,Noite,3,12,2020,18,1,0,29.0,1,0.0,0.0,1.0,2.0,BELO HORIZONTE,RUA,CONSUL ROBERT LEVY,SAO BENTO,-43.9460121359,-19.9459044667
2020-060858991-001,H08002,CHOQUE MECANICO COM VITIMA,2,CHUVA,1,ASFALTO,19,CENTRO-SUL,POLICIA MILITAR,0,N,0,0,2020-12-18,22:01:00,Noite,3,12,2020,18,2,0,27.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,MONTES CLAROS,ANCHIETA,-43.9302597594,-19.9439352296
2020-060859011-001,H01002,ABALROAMENTO COM VITIMA,2,CHUVA,1,ASFALTO,24,OESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,21:52:00,Noite,3,12,2020,18,2,0,35.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,ADALBERTO SOARES,MADRE GERTRUDES,-44.0055691766,-19.9457629892
2020-060863559-001,H08002,CHOQUE MECANICO COM VITIMA,2,CHUVA,1,ASFALTO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2020-12-18,22:21:00,Noite,3,12,2020,18,1,0,34.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,AVE,CREMONA,BANDEIRANTES,-43.9897813111,-19.8594125789
2020-060863938-001,H02002,CAPOTAMENTO/TOMBAMENTO COM VITIMA,1,BOM,1,ASFALTO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2020-12-18,17:34:00,Tarde,2,12,2020,18,1,0,52.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,AVE,ANTONIO ABRAHAO CARAM,SAO LUIZ,-43.9665327418,-19.9557393323
2020-060866396-001,H01002,ABALROAMENTO COM VITIMA,2,CHUVA,1,ASFALTO,24,OESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,23:53:00,Noite,3,12,2020,18,2,0,23.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,CONSELHEIRO JOAQUIM CAETANO,NOVA GRANADA,-43.9726865276,-19.9380323444
2020-060868536-001,H01002,ABALROAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2020-12-18,21:58:00,Noite,3,12,2020,18,4,0,36.5,3,0.0,1.0,0.0,3.0,BELO HORIZONTE,AVE,WALDYR SOEIRO EMRICH,BAIRRO NOVO DAS INDUSTRIAS,-44.0120691542,-19.9896267614
2020-060871778-001,H08002,CHOQUE MECANICO COM VITIMA,2,CHUVA,1,ASFALTO,20,LESTE,POLICIA MILITAR,0,N,0,0,2020-12-18,23:00:00,Noite,3,12,2020,18,1,0,48.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,AVE,MEM DE SA,SANTA EFIGENIA,-43.9817741126,-19.8478526935
2020-060872760-001,H08002,CHOQUE MECANICO COM VITIMA,2,CHUVA,1,ASFALTO,0,,POLICIA MILITAR,0,N,0,0,2020-12-19,00:22:00,Madrugada,0,12,2020,19,4,0,37.2,4,0.0,0.0,0.0,4.0,BELO HORIZONTE,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO,BETANIA,-43.9954942129,-19.9587026487
2020-060875776-002,H08002,CHOQUE MECANICO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA CIVIL,0,N,0,0,2020-12-19,00:16:00,Madrugada,0,12,2020,19,2,0,27.0,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,AVE,PROFESSOR MARIO WERNECK,ESTORIL,-43.9653031785,-19.9635960262
2020-060882527-001,H01002,ABALROAMENTO COM VITIMA,2,CHUVA,1,ASFALTO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2020-12-19,03:48:00,Madrugada,0,12,2020,19,3,0,38.7,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,RUA,MONTE ALVERNE,SAO JOAO BATISTA,-43.9817741126,-19.8478526935
2020-060884632-003,H02002,CAPOTAMENTO/TOMBAMENTO COM VITIMA,2,CHUVA,1,ASFALTO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2020-12-19,05:01:00,Madrugada,0,12,2020,19,1,0,38.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,ROD,PAPA JOAO PAULO II,SERRA VERDE,-43.9497895727,-19.8128153
2020-060886917-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2020-12-19,06:08:00,Manhã,1,12,2020,19,2,0,20.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO,JARDIM ALVORADA,-43.986151942,-19.9010075847
2020-060890564-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,24,OESTE,POLICIA MILITAR,0,N,0,0,2020-12-19,05:52:00,Madrugada,0,12,2020,19,2,0,33.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,URSULA PAULINO,BETANIA,-43.9954942129,-19.9587026487
2020-060893399-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,24,OESTE,POLICIA MILITAR,0,N,0,0,2020-12-19,07:58:00,Manhã,1,12,2020,19,3,0,47.0,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,RUA,JOSE RODRIGUES PEREIRA,ESTORIL,-43.9653031785,-19.9635960262
2020-060893919-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2020-12-19,07:36:00,Manhã,1,12,2020,19,3,0,48.7,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,AVE,VILARINHO,MINASCAIXA,-43.9561173786,-19.8140203555
2020-060896323-001,H08002,CHOQUE MECANICO COM VITIMA,1,BOM,1,ASFALTO,19,CENTRO-SUL,POLICIA MILITAR,0,N,0,0,2020-12-19,08:38:00,Manhã,1,12,2020,19,10,0,47.4,2,0.0,8.0,0.0,2.0,BELO HORIZONTE,AVE,AMAZONAS,SANTO AGOSTINHO,-43.9554066804,-19.9300339297
2020-060897343-001,H06002,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL,1,BOM,1,ASFALTO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2020-12-19,07:39:00,Manhã,1,12,2020,19,3,0,31.7,1,1.0,1.0,0.0,1.0,BELO HORIZONTE,RUA,NOSSA SENHORA DO CARMO,TREVO,-44.0137914219,-19.8332047734
2020-060897566-001,H08002,CHOQUE MECANICO COM VITIMA,1,BOM,1,ASFALTO,24,OESTE,POLICIA MILITAR,0,N,0,0,2020-12-19,08:32:00,Manhã,1,12,2020,19,2,0,50.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,SILVA LOBO,GRAJAU,-43.9277301793,-19.897769662
2020-060899420-001,H08002,CHOQUE MECANICO COM VITIMA,1,BOM,1,ASFALTO,23,NORTE,POLICIA MILITAR,60,N,0,0,2020-12-19,09:04:00,Manhã,1,12,2020,19,4,0,44.0,3,0.0,1.0,0.0,3.0,BELO HORIZONTE,AVE,CRISTIANO MACHADO,HELIOPOLIS,-43.9817741126,-19.8478526935
2020-060902859-001,H09002,COLISAO DE VEICULOS COM VITIMA,1,BOM,1,ASFALTO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2020-12-19,09:30:00,Manhã,1,12,2020,19,2,0,20.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,PRESIDENTE ANTONIO CARLOS,SAO LUIZ,-43.9665327418,-19.9557393323
2020-060905787-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,20,LESTE,POLICIA MILITAR,0,N,0,0,2020-12-19,10:08:00,Manhã,1,12,2020,19,2,0,58.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,CONTAGEM,SANTA INES,-43.9117414882,-19.8900926021
2020-060911245-001,H08002,CHOQUE MECANICO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA MILITAR,0,N,0,0,2020-12-19,10:53:00,Manhã,1,12,2020,19,2,0,17.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,AVE,AMAZONAS,BARROCA,-43.9662324062,-19.9311487983
2020-060916969-001,H09002,COLISAO DE VEICULOS COM VITIMA,1,BOM,1,ASFALTO,19,CENTRO-SUL,POLICIA MILITAR,0,N,0,0,2020-12-19,12:10:00,Tarde,2,12,2020,19,2,0,43.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,CORINTO,SERRA,-43.9200008662,-19.9436250297
2020-060918472-001,H02002,CAPOTAMENTO/TOMBAMENTO COM VITIMA,1,BOM,1,ASFALTO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2020-12-19,12:10:00,Tarde,2,12,2020,19,1,0,20.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,RUA,SEVERO,GLORIA,-43.9162714161,-19.9298867799
2020-060922728-001,H09002,COLISAO DE VEICULOS COM VITIMA,1,BOM,1,ASFALTO,18,BARREIRO,POLICIA MILITAR,0,N,0,0,2020-12-19,12:44:00,Tarde,2,12,2020,19,2,0,56.5,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,DOUTOR CRISTIANO REZENDE,BONSUCESSO,-43.9888690202,-19.9058014845
2020-060923789-001,H01002,ABALROAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,20,LESTE,POLICIA MILITAR,0,N,0,0,2020-12-19,13:00:00,Tarde,2,12,2020,19,2,0,13.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,MINDURI,SANTA INES,-43.9117414882,-19.8900926021
2020-060924216-001,H02002,CAPOTAMENTO/TOMBAMENTO COM VITIMA,1,BOM,1,ASFALTO,25,PAMPULHA,POLICIA MILITAR,0,N,0,0,2020-12-19,14:04:00,Tarde,2,12,2020,19,2,0,37.5,1,0.0,1.0,0.0,1.0,BELO HORIZONTE,ROD,ANEL RODOVIARIO CELSO MELLO AZEVEDO,SAO FRANCISCO,-43.9817741126,-19.8478526935
2020-060926598-001,H09002,COLISAO DE VEICULOS COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,19,CENTRO-SUL,POLICIA MILITAR,0,N,0,0,2020-12-19,13:51:00,Tarde,2,12,2020,19,2,0,35.0,2,0.0,0.0,0.0,2.0,BELO HORIZONTE,RUA,SAO PAULO,CENTRO,-43.9450966384,-19.9162384917
2020-060928528-001,H01002,ABALROAMENTO COM VITIMA,1,BOM,1,ASFALTO,22,NOROESTE,POLICIA MILITAR,0,N,0,0,2020-12-19,14:13:00,Tarde,2,12,2020,19,3,0,34.3,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,RUA,MINERVA,CAICARA ADELAIDE,-43.9737930101,-19.9036803247
2020-055471742-001,H02002,CAPOTAMENTO/TOMBAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,19,CENTRO-SUL,POLICIA CIVIL,0,N,0,0,2020-11-12,21:10:00,Noite,3,11,2020,12,1,0,31.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,AVE,AMAZONAS,CENTRO,-43.9450966384,-19.9162384917
2020-055472578-001,H01002,ABALROAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,26,VENDA NOVA,POLICIA MILITAR,0,N,0,0,2020-11-17,13:31:00,Tarde,2,11,2020,17,3,0,13.0,2,0.0,1.0,0.0,2.0,BELO HORIZONTE,RUA,JOSE FELIX MARTINS,MANTIQUEIRA,-43.9785590505,-19.7846552692
2020-055475214-001,H06002,ATROPELAMENTO DE PESSOA SEM VITIMA FATAL,0,NAO INFORMADO,0,NAO INFORMADO,24,OESTE,POLICIA CIVIL,0,N,0,0,2020-07-22,14:00:00,Tarde,2,7,2020,22,1,0,41.0,0,1.0,0.0,0.0,1.0,BELO HORIZONTE,RUA,ZIRCONIO,CAMARGOS,-44.0097046582,-19.9483814207
2020-055482558-001,H02002,CAPOTAMENTO/TOMBAMENTO COM VITIMA,1,BOM,0,NAO INFORMADO,19,CENTRO-SUL,POLICIA MILITAR,0,N,0,0,2020-11-17,14:52:00,Tarde,2,11,2020,17,1,0,32.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,RUA,DOUTOR CAMILO ANTONIO NOGUEIRA,NOSSA SENHORA DA CONCEICAO,-43.9161584737,-19.931149436
2020-055494656-001,H02002,CAPOTAMENTO/TOMBAMENTO COM VITIMA,0,NAO INFORMADO,0,NAO INFORMADO,21,NORDESTE,POLICIA MILITAR,0,N,0,0,2020-11-12,18:00:00,Noite,3,11,2020,12,1,0,25.0,1,0.0,0.0,0.0,1.0,BELO HORIZONTE,RUA,ANA PAULA,SANTA CRUZ,-43.9626470489,-19.9296955796
